-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   timestamp   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       message                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                          logStreamName                           |
| 1777090911856 | {"timestamp":1777090911856,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec415f-29f04cfd228c6c4d42a675b3"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nCGZUoAMEdFw=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090912187 | {"timestamp":1777090912187,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4160-1f003e472cd6a6d8771cdfff"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nFG4HoAMEJEg=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090912550 | {"timestamp":1777090912550,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4160-19f8b919007a721e18323ae4"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nJGxDIAMEkxA=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090912901 | {"timestamp":1777090912901,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4160-3c278644073ba99034bbc7a9"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nMGfYIAMEWBA=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090913250 | {"timestamp":1777090913250,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4161-5e75d69c3cc79be9170d6dce"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nQHijIAMElTw=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090913576 | {"timestamp":1777090913576,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4161-6048ca4905237be80d499c72"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nTHY5IAMEjcg=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090913930 | {"timestamp":1777090913930,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4161-2dee8517641ec18457fac97d"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nXHANIAMEJEg=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090914276 | {"timestamp":1777090914276,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4162-6cd7e7995b03674d75612ada"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8naE3MIAMEisQ=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090914608 | {"timestamp":1777090914608,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4162-4624f3900d1b180835689118"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8neGa6oAMEidQ=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090915077 | {"timestamp":1777090915077,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4162-4f3b5f5e72afd2df2135733b"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8niFA0oAMEPRw=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090915644 | {"timestamp":1777090915644,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4163-5eef1ad6305f45b35a7fb3ff"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8noF-6oAMEajg=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090916066 | {"timestamp":1777090916066,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4164-7a8b0a0f69d4cab1056629af"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nsHogIAMEF2g=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090916407 | {"timestamp":1777090916407,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4164-426cd5b9336012b227e178bc"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nvHxdoAMEUJg=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
| 1777090916747 | {"timestamp":1777090916747,"formatVersion":1,"webaclId":"arn:aws:wafv2:us-east-1:866340886126:regional/webacl/chewbacca-api-waf/5631ae38-bd84-4db2-8014-8f948e385795","terminatingRuleId":"Default_Action","terminatingRuleType":"REGULAR","action":"ALLOW","terminatingRuleMatchDetails":[],"httpSourceName":"APIGW","httpSourceId":"866340886126:06lhc3lps2:prod","ruleGroupList":[{"ruleGroupId":"AWS#AWSManagedRulesCommonRuleSet","terminatingRule":null,"nonTerminatingMatchingRules":[],"excludedRules":null,"customerConfig":null}],"rateBasedRuleList":[{"rateBasedRuleId":"arn:aws:wafv2:us-east-1:866340886126_MANAGED:regional/ipset/5631ae38-bd84-4db2-8014-8f948e385795_394577c8-ba70-40c3-9f58-86ed2df0c235_IPV4/394577c8-ba70-40c3-9f58-86ed2df0c235","rateBasedRuleName":"RateLimitRule","limitKey":"IP","maxRateAllowed":100,"evaluationWindowSec":300,"limitValue":"98.176.213.95"}],"nonTerminatingMatchingRules":[],"requestHeadersInserted":null,"responseCodeSent":null,"httpRequest":{"clientIp":"98.176.213.95","country":"US","headers":[{"name":"X-Forwarded-For","value":"98.176.213.95"},{"name":"X-Forwarded-Proto","value":"https"},{"name":"X-Forwarded-Port","value":"443"},{"name":"Host","value":"06lhc3lps2.execute-api.us-east-1.amazonaws.com"},{"name":"X-Amzn-Trace-Id","value":"Root=1-69ec4164-241f9ea01e1dd72c71d66e5a"},{"name":"User-Agent","value":"curl/8.19.0"},{"name":"Accept","value":"*/*"}],"uri":"/prod/node","args":"","httpVersion":"HTTP/1.1","httpMethod":"GET","requestId":"cW8nzGPaoAMEXfg=","fragment":"","scheme":"","host":""}}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | us-east-1_chewbacca-api-waf_0                                    |
